* NAME                                S               BETX               ALFX               BETY               ALFY                MUX                MUY                 DX                 DY                DPX                DPY                  X                  Y                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "BPM.16L3.B1"              2818.160894        169.0590202       -2.330281074        36.81097255       0.5579583295        6.752545662         6.60399547        2.208830884                  0      0.03005630881                  0                  0                  0                  0                  0                  0                  0                  0        18.44177451        29.94782823        13.06803716        13.08986874       -2.496687856      -0.1329982641 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.15L3.B1"               2871.60941        34.96986356       0.5282216519        172.6027019       -2.273367383          6.8644704        6.731502327        1.113481817                  0     -0.01521379569                  0                  0                  0                  0                  0                  0                  0                  0        23.89879315        28.44456351        13.33338824        13.34799372       -2.977929939       -1.002438501 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.14L3.B1"              2925.057926        170.0660377       -2.288388875          35.097094       0.5471189027        6.997338432        6.842017257        2.106774648                  0      0.02850170484                  0                  0                  0                  0                  0                  0                  0                  0        24.56129197        34.36780672        13.60818055        13.54158064      -0.3988266164        2.132730946 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.13L3.B1"              2978.506442        33.12557665        0.513820077        170.4679579        -2.29351943        7.112587289        6.974621749        1.070725034                  0     -0.01395758804                  0                  0                  0                  0                  0                  0                  0                  0         19.3257252        35.82968906         13.8018002        13.80532407       0.3498015521        3.819405894 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.12L3.B1"              3031.954958        171.8844444       -2.367226666        33.52416853       0.5182029509        7.249448805        7.089041947         2.10962687                  0      0.02931075352                  0                  0                  0                  0                  0                  0                  0                  0        18.80544567        29.77030655        14.06358921        14.05615367       -1.981377131       0.8634627563 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.11L3.B1"              3085.403474        28.23958837       0.4574010512        179.2056033       -2.455346188         7.37578965        7.221441899       0.9788905781                  0     -0.01576493744                  0                  0                  0                  0                  0                  0                  0                  0        23.77309397        28.23502898        14.35428932         14.3244248       -2.395814827      -0.6167350283 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.10L3.B1"              3138.184185        172.4430568       -2.546040084         34.5666434       0.5905429232        7.525141462        7.329280312        1.599417689                  0      0.02009169316                  0                  0                  0                  0                  0                  0                  0                  0         25.3273513        33.67181031        14.65784502        14.51855562       0.5029651392        2.188305588 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.9L3.B1"               3177.249195        54.91569756        1.082657469        111.8873859       -1.777915442        7.586149576        7.446567113       0.8734190713                  0     -0.01571212975                  0                  0                  0                  0                  0                  0                  0                  0        25.78346467        34.27423836         14.7880496        14.74745331       0.6922862053        4.489111535 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.8L3.B1"               3217.712206        175.8753331       -2.491059605        15.14789775       0.2100490711        7.662792964        7.613110673        1.618456396                  0      0.02742274187                  0                  0                  0                  0                  0                  0                  0                  0        25.21061936        36.23050324        14.93352991        15.08687207      -0.6125486199       0.0653514985 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.7L3.B1"               3256.776216        58.23033745        1.098550131        145.3939331        -3.21891589        7.721622985        7.786634285        1.197413966                  0    -0.007772438714                  0                  0                  0                  0                  0                  0                  0                  0        26.41909496        37.02277044        15.04763618        15.44641333       -2.158844824       0.3485312444 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.6L3.B1"               3329.415216        206.8737756        2.293901977         80.4449331       -1.384768265        7.833586906        7.905753551        2.773156807                  0     -0.03181230397                  0                  0                  0                  0                  0                  0                  0                  0        25.62207279        36.17913944        15.27899374        15.68418048        -3.68083905        3.856495435 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPMWG.A5L3.B1"            3371.119716        68.18857009        1.031523479        259.0264461         -2.8972954        7.890689035        7.952399834        1.461440611                  0     -0.03181230397                  0                  0                  0                  0                  0                  0                  0                  0        24.62111991        37.20871993        15.38832398        15.77266629       -3.040817096        4.030793998 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPMW.5L3.B1"              3400.089716        56.46642644       -0.562198337        293.9949979        1.899749586         7.97419919        7.967965005       0.8493290534                  0     -0.01257202551                  0                  0                  0                  0                  0                  0                  0                  0        24.51815265        37.29903492        15.55173316        15.80319059       -1.202952617        3.879570032 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPMWE.4L3.B1"             3475.217716        272.4902478       -2.313211914        97.03231124       0.7219452106        8.077745249        8.041329244     -0.09518207887                  0     -0.01257202551                  0                  0                  0                  0                  0                  0                  0                  0        25.68020154        38.25373101         15.7505163         15.9528254      0.07816893354        1.871053707 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
